league,season,team,first_half_win_pct_seed_1,second_half_win_pct_seed_1,first_half_win_pct_seed_2,second_half_win_pct_seed_2,first_half_win_pct_seed_3,second_half_win_pct_seed_3,first_half_win_pct_seed_4,second_half_win_pct_seed_4,first_half_win_pct_seed_5,second_half_win_pct_seed_5,first_half_win_pct_seed_6,second_half_win_pct_seed_6,first_half_win_pct_seed_7,second_half_win_pct_seed_7,first_half_win_pct_seed_8,second_half_win_pct_seed_8,first_half_win_pct_seed_9,second_half_win_pct_seed_9,first_half_win_pct_seed_10,second_half_win_pct_seed_10,first_half_win_pct_avg,second_half_win_pct_avg
Bundesliga,2004,BAY,0.3529411764705882,0.3529411764705882,0.4705882352941176,0.4705882352941176,0.5882352941176471,0.2941176470588235,0.5882352941176471,0.2941176470588235,0.3529411764705882,0.4117647058823529,0.3529411764705882,0.4117647058823529,0.4705882352941176,0.4117647058823529,0.2941176470588235,0.3529411764705882,0.4117647058823529,0.2352941176470588,0.4117647058823529,0.2941176470588235,0.4294117647058823,0.3529411764705882
Bundesliga,2004,BIE,0.2352941176470588,0.2941176470588235,0.3529411764705882,0.4117647058823529,0.4117647058823529,0.2352941176470588,0.2941176470588235,0.4117647058823529,0.3529411764705882,0.4117647058823529,0.2941176470588235,0.4117647058823529,0.1764705882352941,0.2941176470588235,0.5882352941176471,0.1764705882352941,0.3529411764705882,0.4117647058823529,0.3529411764705882,0.4117647058823529,0.3411764705882353,0.3470588235294117
Bundesliga,2004,BOC,0.6470588235294118,0.4705882352941176,0.2352941176470588,0.2352941176470588,0.5882352941176471,0.2941176470588235,0.4705882352941176,0.3529411764705882,0.2941176470588235,0.3529411764705882,0.1176470588235294,0.2941176470588235,0.3529411764705882,0.3529411764705882,0.2352941176470588,0.2941176470588235,0.6470588235294118,0.4705882352941176,0.3529411764705882,0.4705882352941176,0.3941176470588235,0.35882352941176465
Bundesliga,2004,DOR,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.5294117647058824,0.4705882352941176,0.4117647058823529,0.2352941176470588,0.5294117647058824,0.4117647058823529,0.4705882352941176,0.4117647058823529,0.2941176470588235,0.0,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.4117647058823529,0.4117647058823529,0.2941176470588235,0.2352941176470588,0.34117647058823525,0.39999999999999997
Bundesliga,2004,FRE,0.1764705882352941,0.3529411764705882,0.5882352941176471,0.2941176470588235,0.4705882352941176,0.4117647058823529,0.3529411764705882,0.4117647058823529,0.4117647058823529,0.5882352941176471,0.2941176470588235,0.1764705882352941,0.4117647058823529,0.3529411764705882,0.2941176470588235,0.4705882352941176,0.1764705882352941,0.2352941176470588,0.2941176470588235,0.5294117647058824,0.34705882352941175,0.38235294117647056
Bundesliga,2004,HAM,0.5294117647058824,0.4117647058823529,0.3529411764705882,0.4117647058823529,0.2352941176470588,0.3529411764705882,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.2352941176470588,0.5294117647058824,0.4117647058823529,0.3529411764705882,0.4117647058823529,0.4705882352941176,0.5294117647058824,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.3529411764705882,0.388235294117647,0.38235294117647056
Bundesliga,2004,HAN,0.2941176470588235,0.3529411764705882,0.3529411764705882,0.4705882352941176,0.2941176470588235,0.5294117647058824,0.4117647058823529,0.5294117647058824,0.2941176470588235,0.5882352941176471,0.3529411764705882,0.6470588235294118,0.2352941176470588,0.2941176470588235,0.2941176470588235,0.3529411764705882,0.2941176470588235,0.4117647058823529,0.4705882352941176,0.3529411764705882,0.32941176470588235,0.45294117647058824
Bundesliga,2004,HANR,0.1764705882352941,0.5294117647058824,0.3529411764705882,0.3529411764705882,0.2941176470588235,0.2941176470588235,0.4117647058823529,0.2352941176470588,0.2352941176470588,0.3529411764705882,0.3529411764705882,0.4117647058823529,0.4705882352941176,0.3529411764705882,0.4117647058823529,0.3529411764705882,0.4117647058823529,0.4705882352941176,0.2941176470588235,0.3529411764705882,0.34117647058823525,0.3705882352941176
Bundesliga,2004,HERT,0.2941176470588235,0.4705882352941176,0.2352941176470588,0.5294117647058824,0.3529411764705882,0.5294117647058824,0.2941176470588235,0.3529411764705882,0.2941176470588235,0.2941176470588235,0.4705882352941176,0.2941176470588235,0.3529411764705882,0.3529411764705882,0.4117647058823529,0.4117647058823529,0.5294117647058824,0.4705882352941176,0.2941176470588235,0.5294117647058824,0.3529411764705882,0.4235294117647059
Bundesliga,2004,KAI,0.4705882352941176,0.4117647058823529,0.4705882352941176,0.4117647058823529,0.4705882352941176,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.5294117647058824,0.4117647058823529,0.4117647058823529,0.5294117647058824,0.2941176470588235,0.2352941176470588,0.2941176470588235,0.4117647058823529,0.4117647058823529,0.2941176470588235,0.4705882352941176,0.2941176470588235,0.4235294117647058,0.38235294117647056
Bundesliga,2004,LEVK,0.3529411764705882,0.4117647058823529,0.2941176470588235,0.2941176470588235,0.3529411764705882,0.2941176470588235,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.4705882352941176,0.1764705882352941,0.4117647058823529,0.7058823529411765,0.2941176470588235,0.3529411764705882,0.2941176470588235,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.36470588235294116,0.3529411764705882
Bundesliga,2004,M'G,0.5294117647058824,0.4117647058823529,0.5294117647058824,0.4117647058823529,0.4117647058823529,0.6470588235294118,0.5294117647058824,0.3529411764705882,0.3529411764705882,0.2352941176470588,0.4117647058823529,0.4117647058823529,0.1764705882352941,0.2941176470588235,0.2941176470588235,0.4117647058823529,0.5294117647058824,0.4117647058823529,0.5882352941176471,0.3529411764705882,0.4352941176470588,0.3941176470588235
Bundesliga,2004,MAI,0.3529411764705882,0.4117647058823529,0.4117647058823529,0.3529411764705882,0.2941176470588235,0.2352941176470588,0.5294117647058824,0.2941176470588235,0.5294117647058824,0.4117647058823529,0.4705882352941176,0.2352941176470588,0.7058823529411765,0.2352941176470588,0.2941176470588235,0.2352941176470588,0.2941176470588235,0.4705882352941176,0.3529411764705882,0.6470588235294118,0.4235294117647058,0.3529411764705882
Bundesliga,2004,NUR,0.3529411764705882,0.4117647058823529,0.4117647058823529,0.3529411764705882,0.2352941176470588,0.2352941176470588,0.3529411764705882,0.5294117647058824,0.4705882352941176,0.4705882352941176,0.4117647058823529,0.4705882352941176,0.4117647058823529,0.2941176470588235,0.4117647058823529,0.1764705882352941,0.2941176470588235,0.4117647058823529,0.4705882352941176,0.4117647058823529,0.38235294117647056,0.37647058823529406
Bundesliga,2004,SCH,0.3529411764705882,0.2941176470588235,0.2352941176470588,0.4705882352941176,0.2941176470588235,0.5294117647058824,0.3529411764705882,0.2941176470588235,0.2941176470588235,0.4117647058823529,0.2352941176470588,0.2941176470588235,0.3529411764705882,0.4117647058823529,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.2941176470588235,0.4705882352941176,0.1176470588235294,0.32941176470588235,0.34705882352941175
Bundesliga,2004,STU,0.3529411764705882,0.5294117647058824,0.4705882352941176,0.3529411764705882,0.4705882352941176,0.4117647058823529,0.5294117647058824,0.4117647058823529,0.2941176470588235,0.3529411764705882,0.4117647058823529,0.5294117647058824,0.5294117647058824,0.5882352941176471,0.2941176470588235,0.5882352941176471,0.3529411764705882,0.3529411764705882,0.7058823529411765,0.2941176470588235,0.4411764705882352,0.4411764705882352
Bundesliga,2004,WERB,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.3529411764705882,0.2941176470588235,0.2352941176470588,0.2352941176470588,0.4117647058823529,0.3529411764705882,0.4117647058823529,0.4705882352941176,0.2941176470588235,0.3529411764705882,0.3529411764705882,0.4117647058823529,0.2941176470588235,0.5882352941176471,0.35882352941176465,0.3941176470588235
Bundesliga,2004,WOB,0.5882352941176471,0.3529411764705882,0.6470588235294118,0.3529411764705882,0.3529411764705882,0.4705882352941176,0.2941176470588235,0.2352941176470588,0.4705882352941176,0.3529411764705882,0.4117647058823529,0.3529411764705882,0.2941176470588235,0.4117647058823529,0.2352941176470588,0.4705882352941176,0.5882352941176471,0.4117647058823529,0.2352941176470588,0.4705882352941176,0.4117647058823529,0.38823529411764707
Bundesliga,2005,BAY,0.2941176470588235,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.3529411764705882,0.2941176470588235,0.4705882352941176,0.4117647058823529,0.2941176470588235,0.2352941176470588,0.5294117647058824,0.4705882352941176,0.4705882352941176,0.2941176470588235,0.4117647058823529,0.4705882352941176,0.6470588235294118,0.3529411764705882,0.3529411764705882,0.4117647058823529,0.4352941176470588,0.4
Bundesliga,2005,BIE,0.2941176470588235,0.3529411764705882,0.2941176470588235,0.2941176470588235,0.3529411764705882,0.2941176470588235,0.4117647058823529,0.3529411764705882,0.5294117647058824,0.4705882352941176,0.1176470588235294,0.5294117647058824,0.3529411764705882,0.4705882352941176,0.2941176470588235,0.1764705882352941,0.4705882352941176,0.4705882352941176,0.6470588235294118,0.2352941176470588,0.37647058823529406,0.36470588235294116
Bundesliga,2005,DOR,0.2352941176470588,0.5294117647058824,0.2941176470588235,0.5294117647058824,0.3529411764705882,0.4705882352941176,0.2352941176470588,0.4705882352941176,0.5294117647058824,0.4705882352941176,0.5882352941176471,0.4705882352941176,0.2941176470588235,0.1764705882352941,0.4117647058823529,0.3529411764705882,0.2352941176470588,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.3529411764705882,0.41764705882352937
Bundesliga,2005,DUI,0.4117647058823529,0.4117647058823529,0.5882352941176471,0.5882352941176471,0.4117647058823529,0.4705882352941176,0.4705882352941176,0.4705882352941176,0.1764705882352941,0.6470588235294118,0.4705882352941176,0.1764705882352941,0.1176470588235294,0.2352941176470588,0.5294117647058824,0.4705882352941176,0.5294117647058824,0.5294117647058824,0.4117647058823529,0.4705882352941176,0.4117647058823529,0.4470588235294117
Bundesliga,2005,EINF,0.5294117647058824,0.5882352941176471,0.3529411764705882,0.2941176470588235,0.2352941176470588,0.4705882352941176,0.4705882352941176,0.1764705882352941,0.2941176470588235,0.4705882352941176,0.5294117647058824,0.2352941176470588,0.4117647058823529,0.4117647058823529,0.2352941176470588,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.3529411764705882,0.388235294117647,0.38235294117647056
Bundesliga,2005,HAM,0.4705882352941176,0.2352941176470588,0.3529411764705882,0.4705882352941176,0.5294117647058824,0.2941176470588235,0.4705882352941176,0.4705882352941176,0.2352941176470588,0.1764705882352941,0.3529411764705882,0.2941176470588235,0.4705882352941176,0.5294117647058824,0.3529411764705882,0.4117647058823529,0.3529411764705882,0.1764705882352941,0.3529411764705882,0.2352941176470588,0.3941176470588236,0.3294117647058823
