league,season,team,first_half_win_pct,second_half_win_pct,n_first,n_second,seed
Serie A,2000,ATA,0.47058823529411764,0.29411764705882354,17,17,10
Serie A,2000,BARI,0.5294117647058824,0.29411764705882354,17,17,10
Serie A,2000,BOLG,0.17647058823529413,0.35294117647058826,17,17,10
Serie A,2000,BRES,0.23529411764705882,0.4117647058823529,17,17,10
Serie A,2000,FIO,0.47058823529411764,0.35294117647058826,17,17,10
Serie A,2000,INT,0.23529411764705882,0.23529411764705882,17,17,10
Serie A,2000,JUV,0.47058823529411764,0.4117647058823529,17,17,10
Serie A,2000,LAZ,0.47058823529411764,0.35294117647058826,17,17,10
Serie A,2000,LEC,0.5882352941176471,0.29411764705882354,17,17,10
Serie A,2000,MIL,0.35294117647058826,0.29411764705882354,17,17,10
Serie A,2000,NAP,0.35294117647058826,0.47058823529411764,17,17,10
Serie A,2000,PAR,0.23529411764705882,0.35294117647058826,17,17,10
Serie A,2000,PER,0.35294117647058826,0.35294117647058826,17,17,10
Serie A,2000,REG,0.4117647058823529,0.6470588235294118,17,17,10
Serie A,2000,ROM,0.23529411764705882,0.35294117647058826,17,17,10
Serie A,2000,UDI,0.35294117647058826,0.4117647058823529,17,17,10
Serie A,2000,VER,0.47058823529411764,0.47058823529411764,17,17,10
Serie A,2000,VIC,0.4117647058823529,0.4117647058823529,17,17,10
Serie A,2001,ATA,0.4117647058823529,0.4117647058823529,17,17,10
Serie A,2001,BOLG,0.35294117647058826,0.35294117647058826,17,17,10
Serie A,2001,BRES,0.47058823529411764,0.4117647058823529,17,17,10
Serie A,2001,CHI,0.4117647058823529,0.29411764705882354,17,17,10
Serie A,2001,FIO,0.35294117647058826,0.4117647058823529,17,17,10
Serie A,2001,INT,0.35294117647058826,0.29411764705882354,17,17,10
Serie A,2001,JUV,0.4117647058823529,0.35294117647058826,17,17,10
Serie A,2001,LAZ,0.35294117647058826,0.35294117647058826,17,17,10
Serie A,2001,LEC,0.23529411764705882,0.4117647058823529,17,17,10
Serie A,2001,MIL,0.11764705882352941,0.23529411764705882,17,17,10
Serie A,2001,PAR,0.5294117647058824,0.5294117647058824,17,17,10
Serie A,2001,PER,0.23529411764705882,0.5294117647058824,17,17,10
Serie A,2001,PIA,0.29411764705882354,0.4117647058823529,17,17,10
Serie A,2001,ROM,0.5882352941176471,0.29411764705882354,17,17,10
Serie A,2001,TOR,0.11764705882352941,0.23529411764705882,17,17,10
Serie A,2001,UDI,0.47058823529411764,0.35294117647058826,17,17,10
Serie A,2001,VEN,0.5294117647058824,0.5882352941176471,17,17,10
Serie A,2001,VER,0.4117647058823529,0.17647058823529413,17,17,10
Serie A,2002,ATA,0.29411764705882354,0.29411764705882354,17,17,10
Serie A,2002,BOLG,0.35294117647058826,0.6470588235294118,17,17,10
Serie A,2002,BRES,0.23529411764705882,0.35294117647058826,17,17,10
Serie A,2002,CHI,0.35294117647058826,0.7058823529411765,17,17,10
Serie A,2002,COM,0.5294117647058824,0.47058823529411764,17,17,10
Serie A,2002,EMP,0.23529411764705882,0.47058823529411764,17,17,10
Serie A,2002,INT,0.47058823529411764,0.47058823529411764,17,17,10
Serie A,2002,JUV,0.29411764705882354,0.29411764705882354,17,17,10
Serie A,2002,LAZ,0.4117647058823529,0.47058823529411764,17,17,10
Serie A,2002,MIL,0.4117647058823529,0.17647058823529413,17,17,10
Serie A,2002,MOD,0.4117647058823529,0.29411764705882354,17,17,10
Serie A,2002,PAR,0.35294117647058826,0.23529411764705882,17,17,10
Serie A,2002,PER,0.29411764705882354,0.29411764705882354,17,17,10
Serie A,2002,PIA,0.5294117647058824,0.35294117647058826,17,17,10
Serie A,2002,REG,0.23529411764705882,0.35294117647058826,17,17,10
Serie A,2002,ROM,0.35294117647058826,0.29411764705882354,17,17,10
Serie A,2002,TOR,0.4117647058823529,0.23529411764705882,17,17,10
Serie A,2002,UDI,0.5294117647058824,0.4117647058823529,17,17,10
Serie A,2005,ASC,0.3157894736842105,0.3684210526315789,19,19,10
Serie A,2005,CAG,0.21052631578947367,0.3157894736842105,19,19,10
Serie A,2005,CHI,0.47368421052631576,0.47368421052631576,19,19,10
Serie A,2005,EMP,0.2631578947368421,0.3684210526315789,19,19,10
Serie A,2005,FIO,0.3157894736842105,0.3684210526315789,19,19,10
Serie A,2005,INT,0.5789473684210527,0.2631578947368421,19,19,10
Serie A,2005,JUV,0.5263157894736842,0.3684210526315789,19,19,10
Serie A,2005,LAZ,0.47368421052631576,0.47368421052631576,19,19,10
Serie A,2005,LEC,0.47368421052631576,0.5263157894736842,19,19,10
Serie A,2005,LIVO,0.42105263157894735,0.15789473684210525,19,19,10
Serie A,2005,MES,0.47368421052631576,0.47368421052631576,19,19,10
Serie A,2005,MIL,0.42105263157894735,0.42105263157894735,19,19,10
Serie A,2005,PAL,0.3157894736842105,0.3684210526315789,19,19,10
Serie A,2005,PAR,0.42105263157894735,0.21052631578947367,19,19,10
Serie A,2005,REG,0.5263157894736842,0.21052631578947367,19,19,10
Serie A,2005,ROM,0.2631578947368421,0.3157894736842105,19,19,10
Serie A,2005,SAM,0.47368421052631576,0.3684210526315789,19,19,10
Serie A,2005,SIE,0.47368421052631576,0.3684210526315789,19,19,10
Serie A,2005,TRE,0.3157894736842105,0.5263157894736842,19,19,10
Serie A,2005,UDI,0.2631578947368421,0.3157894736842105,19,19,10
Serie A,2006,ASC,0.3157894736842105,0.3157894736842105,19,19,10
Serie A,2006,ATA,0.2631578947368421,0.47368421052631576,19,19,10
Serie A,2006,CAG,0.47368421052631576,0.3684210526315789,19,19,10
Serie A,2006,CAT,0.21052631578947367,0.5789473684210527,19,19,10
Serie A,2006,CHI,0.3157894736842105,0.3157894736842105,19,19,10
Serie A,2006,EMP,0.3684210526315789,0.10526315789473684,19,19,10
Serie A,2006,FIO,0.42105263157894735,0.3684210526315789,19,19,10
Serie A,2006,INT,0.42105263157894735,0.5263157894736842,19,19,10
Serie A,2006,LAZ,0.21052631578947367,0.5263157894736842,19,19,10
Serie A,2006,LIVO,0.47368421052631576,0.3684210526315789,19,19,10
Serie A,2006,MES,0.2631578947368421,0.3684210526315789,19,19,10
Serie A,2006,MIL,0.5263157894736842,0.42105263157894735,19,19,10
Serie A,2006,PAL,0.3157894736842105,0.42105263157894735,19,19,10
Serie A,2006,PAR,0.3157894736842105,0.3684210526315789,19,19,10
Serie A,2006,REG,0.3684210526315789,0.3157894736842105,19,19,10
Serie A,2006,ROM,0.3684210526315789,0.2631578947368421,19,19,10
Serie A,2006,SAM,0.3684210526315789,0.3684210526315789,19,19,10
Serie A,2006,SIE,0.47368421052631576,0.3684210526315789,19,19,10
Serie A,2006,TOR,0.2631578947368421,0.3684210526315789,19,19,10
Serie A,2006,UDI,0.3157894736842105,0.5789473684210527,19,19,10
Serie A,2007,ATA,0.3684210526315789,0.2631578947368421,19,19,10
Serie A,2007,CAG,0.42105263157894735,0.15789473684210525,19,19,10
Serie A,2007,CAT,0.3157894736842105,0.42105263157894735,19,19,10
Serie A,2007,EMP,0.3157894736842105,0.3157894736842105,19,19,10
Serie A,2007,FIO,0.21052631578947367,0.3684210526315789,19,19,10
Serie A,2007,GEN,0.47368421052631576,0.3684210526315789,19,19,10
Serie A,2007,INT,0.2631578947368421,0.3157894736842105,19,19,10
Serie A,2007,JUV,0.42105263157894735,0.42105263157894735,19,19,10
Serie A,2007,LAZ,0.47368421052631576,0.2631578947368421,19,19,10
Serie A,2007,LIVO,0.42105263157894735,0.42105263157894735,19,19,10
Serie A,2007,MIL,0.3684210526315789,0.3157894736842105,19,19,10
Serie A,2007,NAP,0.42105263157894735,0.3157894736842105,19,19,10
Serie A,2007,PAL,0.6842105263157895,0.47368421052631576,19,19,10
Serie A,2007,PAR,0.10526315789473684,0.47368421052631576,19,19,10
Serie A,2007,REG,0.42105263157894735,0.3684210526315789,19,19,10
Serie A,2007,ROM,0.3684210526315789,0.3157894736842105,19,19,10
Serie A,2007,SAM,0.47368421052631576,0.3684210526315789,19,19,10
Serie A,2007,SIE,0.3684210526315789,0.3684210526315789,19,19,10
Serie A,2007,TOR,0.3157894736842105,0.5263157894736842,19,19,10
Serie A,2007,UDI,0.3684210526315789,0.47368421052631576,19,19,10
Serie A,2008,ATA,0.5263157894736842,0.15789473684210525,19,19,10
Serie A,2008,BOLG,0.21052631578947367,0.3157894736842105,19,19,10
Serie A,2008,CAG,0.47368421052631576,0.47368421052631576,19,19,10
Serie A,2008,CAT,0.3684210526315789,0.3684210526315789,19,19,10
Serie A,2008,CHI,0.42105263157894735,0.21052631578947367,19,19,10
Serie A,2008,FIO,0.21052631578947367,0.47368421052631576,19,19,10
Serie A,2008,GEN,0.3157894736842105,0.5263157894736842,19,19,10
Serie A,2008,INT,0.5789473684210527,0.3684210526315789,19,19,10
Serie A,2008,JUV,0.3684210526315789,0.2631578947368421,19,19,10
Serie A,2008,LAZ,0.21052631578947367,0.42105263157894735,19,19,10
Serie A,2008,LEC,0.3684210526315789,0.3684210526315789,19,19,10
Serie A,2008,MIL,0.3157894736842105,0.3684210526315789,19,19,10
Serie A,2008,NAP,0.2631578947368421,0.3684210526315789,19,19,10
Serie A,2008,PAL,0.3157894736842105,0.42105263157894735,19,19,10
Serie A,2008,REG,0.3684210526315789,0.42105263157894735,19,19,10
Serie A,2008,ROM,0.3157894736842105,0.3684210526315789,19,19,10
Serie A,2008,SAM,0.5789473684210527,0.3684210526315789,19,19,10
